snapped_at,price,market_cap,total_volume
2020-05-12 00:00:00 UTC,8604.75159101983,158113540964.46700,57996080837.490000
2020-05-13 00:00:00 UTC,8788.466749414650,161474125336.405,39515455755.72520
2020-05-14 00:00:00 UTC,9283.08601265873,170593350055.82500,44239951916.52320
2020-05-15 00:00:00 UTC,9796.494527024530,179398095871.3400,52076585310.72390
2020-05-16 00:00:00 UTC,9309.29535940684,170983863891.47500,44866846516.37970
2020-05-17 00:00:00 UTC,9375.29710843331,172309401206.74400,34146492788.290600
2020-05-18 00:00:00 UTC,9666.32719340344,177224284369.1320,35650032953.969900
2020-05-19 00:00:00 UTC,9708.439858793110,178446153576.46400,38922896809.95440
2020-05-20 00:00:00 UTC,9760.198937162190,179127815802.66200,37077538114.72090
2020-05-21 00:00:00 UTC,9526.50759300584,175227227252.9060,34829170074.82490
2020-05-22 00:00:00 UTC,9059.962506871730,166569335290.8400,35965016693.72410
2020-05-23 00:00:00 UTC,9131.767275081990,168309812992.5130,27700943119.83720
2020-05-24 00:00:00 UTC,9170.361063506130,168614573110.75800,26159735072.083900
2020-05-25 00:00:00 UTC,8731.848525870650,161407638875.36500,29437505507.203700
2020-05-26 00:00:00 UTC,8883.691769863420,163333743988.58300,29130957734.103800
2020-05-27 00:00:00 UTC,8839.130663273250,162547226896.53800,26860828302.61540
2020-05-28 00:00:00 UTC,9174.118563996420,168615778509.82300,28916177009.890600
2020-05-29 00:00:00 UTC,9546.04563503715,175534414971.32300,31771100326.33340
2020-05-30 00:00:00 UTC,9427.120373393420,173355014878.4800,28880265574.932700
2020-05-31 00:00:00 UTC,9662.70587254818,177978616382.68900,30231487421.644300
2020-06-01 00:00:00 UTC,9466.961781429520,174105710752.04800,27396663221.152300
2020-06-02 00:00:00 UTC,10167.93069332850,186932702065.96900,33702539853.509100
2020-06-03 00:00:00 UTC,9515.243858655720,175463166971.52000,36841150778.6441
2020-06-04 00:00:00 UTC,9645.227869360310,177416480472.83000,25222025158.95510
2020-06-05 00:00:00 UTC,9776.20299178848,179830985954.85500,24903069188.397200
2020-06-06 00:00:00 UTC,9636.965527050060,177373937377.29700,23447982002.19480
2020-06-07 00:00:00 UTC,9662.858709002240,177901732349.93200,19374357195.06040
2020-06-08 00:00:00 UTC,9738.603356828590,179167717944.46200,23856639264.762500
2020-06-09 00:00:00 UTC,9773.02951309516,179810911053.20000,21154971285.09140
2020-06-10 00:00:00 UTC,9767.00531665552,179709840753.7980,22844271951.206200
2020-06-11 00:00:00 UTC,9874.898681832240,181705166673.57500,24398738299.650800
2020-06-12 00:00:00 UTC,9325.996856202640,171615707160.27500,31225155444.61980
2020-06-13 00:00:00 UTC,9469.533297509910,174266571295.68000,23601462338.138700
2020-06-14 00:00:00 UTC,9469.473456163700,174275005803.05500,19693461096.502900
2020-06-15 00:00:00 UTC,9345.960907722060,172116372679.33900,18836155988.901700
2020-06-16 00:00:00 UTC,9431.719262201750,173598215783.88200,29160908896.896800
2020-06-17 00:00:00 UTC,9524.92661691022,175075304218.30200,26391020757.045500
2020-06-18 00:00:00 UTC,9463.361414311790,174231189757.1900,23643218251.137500
2020-06-19 00:00:00 UTC,9399.767217129220,173034439845.62100,20601074385.503200
2020-06-20 00:00:00 UTC,9312.780104497790,171101646024.0130,23738525501.71880
2020-06-21 00:00:00 UTC,9360.247968201690,172323213442.3660,19774464252.766600
2020-06-22 00:00:00 UTC,9298.360829121420,171192409474.1400,18986237382.053700
2020-06-23 00:00:00 UTC,9678.683208975840,178128652479.62200,24768621256.838900
2020-06-24 00:00:00 UTC,9624.684291831400,177187041226.59800,17756804210.055300
2020-06-25 00:00:00 UTC,9288.061774486940,171028279701.5030,23183760291.75440
2020-06-26 00:00:00 UTC,9258.667161007710,170495281892.45900,23499175984.21670
2020-06-27 00:00:00 UTC,9166.486360416230,168807143703.19500,22429204010.635500
2020-06-28 00:00:00 UTC,9013.90556467614,166004979429.79700,21515626881.09780
2020-06-29 00:00:00 UTC,9139.903276297820,168334049772.4730,19665935216.70150
2020-06-30 00:00:00 UTC,9185.166540651150,169175896894.16500,19754459582.74720
2020-07-01 00:00:00 UTC,9149.721996758020,168558715595.07900,19741435780.48580
2020-07-02 00:00:00 UTC,9230.672998590800,170031996602.76700,20005031554.019000
2020-07-03 00:00:00 UTC,9094.318072166910,167604994105.34900,19379463385.296700
2020-07-04 00:00:00 UTC,9071.3850427828,167116284671.22000,17420495829.39430
2020-07-05 00:00:00 UTC,9132.908369533490,168258822207.29500,16643732672.692100
2020-07-06 00:00:00 UTC,9087.407312582160,167429736492.90500,17324463886.378000
2020-07-07 00:00:00 UTC,9342.376492626680,172136257752.3710,21987059041.689300
2020-07-08 00:00:00 UTC,9253.630980242330,170510411872.0140,18945747769.31740
2020-07-09 00:00:00 UTC,9432.172515827940,173809293389.63800,20708592426.03490
2020-07-10 00:00:00 UTC,9235.716302064240,170198606143.6280,19480413474.236200
2020-07-11 00:00:00 UTC,9282.913638839900,171104767641.88300,18224423467.7428
2020-07-12 00:00:00 UTC,9234.314674712630,170191069703.26500,16167064476.282900
2020-07-13 00:00:00 UTC,9297.479635872660,171364106456.32100,17173962879.687700
2020-07-14 00:00:00 UTC,9240.76251972468,170370727819.23900,18245667827.005400
2020-07-15 00:00:00 UTC,9247.060695963810,170451532161.73600,19147263017.229500
2020-07-16 00:00:00 UTC,9203.371435179700,169758848797.9730,16565948994.90620
2020-07-17 00:00:00 UTC,9136.483376363980,168496782960.8990,18760484380.276300
2020-07-18 00:00:00 UTC,9156.276583115490,168760444137.05000,16500659021.756400
2020-07-19 00:00:00 UTC,9168.402736564130,169031588403.36700,15638459042.903400
2020-07-20 00:00:00 UTC,9202.615839500110,169692625141.8040,16085385661.984400
2020-07-21 00:00:00 UTC,9163.159654576920,168936986921.46800,17080393205.34610
2020-07-22 00:00:00 UTC,9384.379751903270,173036757675.6730,20048075731.25110
2020-07-23 00:00:00 UTC,9514.304987626970,175370017196.6750,19702428931.328600
2020-07-24 00:00:00 UTC,9589.81771944117,176821599773.56800,26966148756.408100
2020-07-25 00:00:00 UTC,9535.93879573746,175865705417.72900,35810926084.94320
2020-07-26 00:00:00 UTC,9691.825138917150,178740874539.49600,36726067828.3661
2020-07-27 00:00:00 UTC,9925.751397476350,183064851468.00000,19713211084.56170
2020-07-28 00:00:00 UTC,10962.258481207400,202191797991.40800,34694788843.590100
2020-07-29 00:00:00 UTC,10904.916526919000,201144184191.06600,27637575180.451000
2020-07-30 00:00:00 UTC,11093.612240442400,204969785090.6760,23642111784.048500
2020-07-31 00:00:00 UTC,11116.307163685300,205200775318.21800,22265381996.186700
2020-08-01 00:00:00 UTC,11325.5515272739,208933774575.1490,22329797905.441600
2020-08-02 00:00:00 UTC,11812.094307268500,217741425308.62900,26198946496.277800
2020-08-03 00:00:00 UTC,11066.306240590300,204126077224.646,27584591853.069700
2020-08-04 00:00:00 UTC,11230.907762749300,207218525401.74600,20583344056.841500
2020-08-05 00:00:00 UTC,11181.917508034900,206583502227.55600,20527193170.963600
2020-08-06 00:00:00 UTC,11719.26352395160,216249264843.70200,22359870185.20910
2020-08-07 00:00:00 UTC,11768.127742240000,217128467890.10900,21793317050.968600
2020-08-08 00:00:00 UTC,11571.487980683200,213579066889.25000,21624736673.079900
2020-08-09 00:00:00 UTC,11739.131006414400,216526346494.08000,17286825185.217500
2020-08-10 00:00:00 UTC,11682.851469154900,215621627427.59100,17051550190.814700
2020-08-11 00:00:00 UTC,11862.938012702600,218920276229.41200,24145919191.344200
2020-08-12 00:00:00 UTC,11398.671060896600,210825577055.42200,24448699831.26470
2020-08-13 00:00:00 UTC,11579.867951602100,213770877597.90500,22803776234.97780
2020-08-14 00:00:00 UTC,11817.164038803400,217185020504.78000,24755770184.138500
2020-08-15 00:00:00 UTC,11777.391322489900,216916952670.3030,21650925951.996800
2020-08-16 00:00:00 UTC,11864.905810156500,219049736823.3330,21285690552.515500
2020-08-17 00:00:00 UTC,11901.776488302500,219750735622.69500,19209711614.40850
2020-08-18 00:00:00 UTC,12272.465808160400,226536103501.8640,25481896190.555700
2020-08-19 00:00:00 UTC,11949.610970628200,220980135332.21400,24825715158.705500
2020-08-20 00:00:00 UTC,11733.278970862100,216660276172.5050,23384200655.888900
2020-08-21 00:00:00 UTC,11861.83657727970,219044968220.88800,20353349054.591500
2020-08-22 00:00:00 UTC,11515.124298729200,212896669545.7500,23406354443.011200
2020-08-23 00:00:00 UTC,11676.385305081300,215641597239.98100,19572783953.57900
2020-08-24 00:00:00 UTC,11647.928120934400,215347356765.4610,18467219109.184100
2020-08-25 00:00:00 UTC,11758.828120368900,217410678530.35800,20061559392.103300
2020-08-26 00:00:00 UTC,11350.753473213,209658632328.37,23423332918.936900
2020-08-27 00:00:00 UTC,11465.002564032100,211778947737.22400,20869928785.800800
2020-08-28 00:00:00 UTC,11300.398363810900,208747591910.15500,21595917446.044000
2020-08-29 00:00:00 UTC,11519.118388160700,212799723684.94700,19271253870.82990
2020-08-30 00:00:00 UTC,11481.481823317000,212114842611.5430,18415439613.538900
2020-08-31 00:00:00 UTC,11701.004008657900,216179629567.18000,19909556666.601400
2020-09-01 00:00:00 UTC,11672.324104943600,215921598551.33000,21077276617.8664
2020-09-02 00:00:00 UTC,11895.225345345600,221315690777.34500,25232603061.53490
2020-09-03 00:00:00 UTC,11418.254756916100,210746091569.71400,26038738388.798900
2020-09-04 00:00:00 UTC,10197.459822768900,188438095255.46000,49411126240.51860
2020-09-05 00:00:00 UTC,10484.470392265600,194040447575.93100,27623487077.06880
2020-09-06 00:00:00 UTC,10177.789718050000,188092098308.3530,56430042198.69170
2020-09-07 00:00:00 UTC,10260.0177277544,189621410257.03500,28801019507.333500
2020-09-08 00:00:00 UTC,10359.445216990000,191501904758.68700,26560146962.23280
2020-09-09 00:00:00 UTC,10125.014956069700,186825391248.7260,47780699209.09240
2020-09-10 00:00:00 UTC,10230.154699360800,188757938083.84300,21357083446.312500
2020-09-11 00:00:00 UTC,10342.159391205700,191180566587.0590,77545788530.61440
2020-09-12 00:00:00 UTC,10378.223044584600,192111562749.9340,20796810115.947900
2020-09-13 00:00:00 UTC,10439.38467226400,192997988416.4810,19955498078.251100
2020-09-14 00:00:00 UTC,10328.866065987400,190922719938.2310,21057424433.480100
2020-09-15 00:00:00 UTC,10661.096235144500,197010021430.2400,23526143436.490400
2020-09-16 00:00:00 UTC,10787.58020807620,199044338127.62600,23802088944.396900
2020-09-17 00:00:00 UTC,10952.249969107100,202524001250.4930,24459086808.776900
2020-09-18 00:00:00 UTC,10937.996396960900,202358479464.18500,23547167125.342400
2020-09-19 00:00:00 UTC,10927.150310293300,202091264904.96900,20681771888.399300
2020-09-20 00:00:00 UTC,11083.99836119820,204994315602.9870,18334274060.30010
2020-09-21 00:00:00 UTC,10923.32666818140,202032519471.26900,20161733906.963200
2020-09-22 00:00:00 UTC,10439.522488792400,193677795064.08500,23757059692.357000
2020-09-23 00:00:00 UTC,10527.58784673940,194731087415.29000,19866578108.978000
2020-09-24 00:00:00 UTC,10223.784106392700,189120580778.46300,19981974722.351300
2020-09-25 00:00:00 UTC,10726.530083322000,198514026300.17900,21348447554.09250
2020-09-26 00:00:00 UTC,10681.993848113700,197616950282.06700,19119761059.475500
2020-09-27 00:00:00 UTC,10743.19287975940,198687083452.04300,16886146730.050000
2020-09-28 00:00:00 UTC,10765.300521660900,199236216251.43600,17639951627.948800
2020-09-29 00:00:00 UTC,10672.02854425900,197720212770.89500,19869963340.485500
2020-09-30 00:00:00 UTC,10837.516586513000,200532996047.58600,18308943800.639000
2020-10-01 00:00:00 UTC,10770.881347466400,199310441688.83600,18558607662.6852
2020-10-02 00:00:00 UTC,10627.976063963200,196617081790.5190,20889752499.95890
2020-10-03 00:00:00 UTC,10572.674843011100,195660035179.73300,21258724984.475800
2020-10-04 00:00:00 UTC,10546.65625537980,195188285650.34600,16039831144.937500
2020-10-05 00:00:00 UTC,10670.700811335200,197494664453.7940,16029160487.55920
2020-10-06 00:00:00 UTC,10784.94940309410,199530129891.0880,17853484006.269300
2020-10-07 00:00:00 UTC,10605.95779130620,196314284797.01300,19419734685.095800
2020-10-08 00:00:00 UTC,10668.011010796900,197575523784.584,17222472599.6063
2020-10-09 00:00:00 UTC,10888.666546835800,201518932273.67900,19767968267.462900
2020-10-10 00:00:00 UTC,11063.2523862591,204809205392.18000,19254933802.105700
2020-10-11 00:00:00 UTC,11286.541942043900,209268690952.5850,19496631246.27070
2020-10-12 00:00:00 UTC,11377.814876756900,210799352797.1380,16270141989.732700
2020-10-13 00:00:00 UTC,11543.183760771500,213726225963.20500,20957733313.86500
2020-10-14 00:00:00 UTC,11426.105544220400,211576163357.66500,19556025069.397400
2020-10-15 00:00:00 UTC,11435.57243757970,211756280001.1410,20441486195.023700
2020-10-16 00:00:00 UTC,11495.584995733900,212878404236.874,20511481706.663600
2020-10-17 00:00:00 UTC,11319.097785677600,209993205751.02300,20436703034.239200
2020-10-18 00:00:00 UTC,11365.814131026200,210421523306.69100,15650920221.099900
2020-10-19 00:00:00 UTC,11495.899975689900,212752326976.49200,15569792414.423200
2020-10-20 00:00:00 UTC,11752.146863919800,217391050812.65900,18121468516.27190
2020-10-21 00:00:00 UTC,11908.708923246500,220404884318.97800,21431994055.82890
2020-10-22 00:00:00 UTC,12806.435726727400,236717318526.15700,29314287990.069
2020-10-23 00:00:00 UTC,12951.044060038100,240257678153.83500,25070864646.764900
2020-10-24 00:00:00 UTC,12928.072296348400,239590543523.72300,21379873277.585700
2020-10-25 00:00:00 UTC,13106.04601925960,242785151288.07900,19302801174.758500
2020-10-26 00:00:00 UTC,13021.410842124100,241326618198.73100,18998745579.318
2020-10-27 00:00:00 UTC,13060.79221208410,242141178089.60800,21507619985.694400
2020-10-28 00:00:00 UTC,13655.185415883100,253004886697.36100,23918511528.069100
2020-10-29 00:00:00 UTC,13282.999348292400,245661872194.44200,26825856788.112800
2020-10-30 00:00:00 UTC,13441.878496031600,249545455596.3300,22860841953.831600
2020-10-31 00:00:00 UTC,13537.174271524900,250845436637.92000,23482756915.113700
2020-11-01 00:00:00 UTC,13778.637638352900,255329261020.6160,22691200479.405400
2020-11-02 00:00:00 UTC,13720.361465146300,254260250527.50500,19771957707.937100
2020-11-03 00:00:00 UTC,13558.361795524200,251266177558.48000,22630851230.49480
2020-11-04 00:00:00 UTC,13989.976358180400,259277183164.55100,22602862338.46400
2020-11-05 00:00:00 UTC,14101.716050813700,261103557610.74800,25857225138.46530
2020-11-06 00:00:00 UTC,15553.331701081400,288118007577.42600,36313255719.023300
2020-11-07 00:00:00 UTC,15548.312145063100,288563189165.38800,34523587704.57110
2020-11-08 00:00:00 UTC,14818.45891122150,274687727889.983,30369855794.73290
2020-11-09 00:00:00 UTC,15496.316149147400,287116472704.3940,24082570971.891500
2020-11-10 00:00:00 UTC,15335.342198178900,284292217075.7690,29501754042.78260
2020-11-11 00:00:00 UTC,15278.70965979930,283242342238.5140,21918753732.66580
2020-11-12 00:00:00 UTC,15686.905986213200,291215273242.1890,23990613793.268200
2020-11-13 00:00:00 UTC,16265.149252483400,301529322417.4610,28001128791.211400
2020-11-14 00:00:00 UTC,16326.81487507910,302672502422.09,24826304419.55840
2020-11-15 00:00:00 UTC,16095.561510630700,298290647831.24400,22096608221.167000
2020-11-16 00:00:00 UTC,15984.673784156600,296277008765.19000,19184714602.510400
2020-11-17 00:00:00 UTC,16714.40386322190,309857769717.0290,24606359052.384500
2020-11-18 00:00:00 UTC,17651.82042768170,327448838765.29800,31572384445.72330
2020-11-19 00:00:00 UTC,17829.934958345100,330792375072.03100,40089857655.31070
2020-11-20 00:00:00 UTC,17819.75743096840,330526082018.5290,30586797551.711700
2020-11-21 00:00:00 UTC,18628.813489036200,345552251091.15900,28731271104.013700
2020-11-22 00:00:00 UTC,18689.528655825900,346623937352.1670,31201880851.778300
2020-11-23 00:00:00 UTC,18390.61184379200,342078349285.0960,33010231293.95880
2020-11-24 00:00:00 UTC,18360.693300385900,340635146714.39800,33389683851.4282
2020-11-25 00:00:00 UTC,19091.524181728700,354209935573.8030,49429532567.3455
2020-11-26 00:00:00 UTC,18753.288921684900,348158099247.1630,32146102840.277500
2020-11-27 00:00:00 UTC,17138.029512395200,317999016791.45100,48738957776.520300
2020-11-28 00:00:00 UTC,17140.27555252360,318057301370.37900,30680336583.342800
2020-11-29 00:00:00 UTC,17718.972832629500,328812520405.74200,24501260966.046300
2020-11-30 00:00:00 UTC,18169.95420978290,336495192223.0140,23940328528.71230
2020-12-01 00:00:00 UTC,19609.52143957560,363927715778.6880,36160827241.441700
2020-12-02 00:00:00 UTC,18857.417371118200,349587593227.14200,38614628143.57330
2020-12-03 00:00:00 UTC,19208.398191994600,356517705143.29400,28923102074.82650
2020-12-04 00:00:00 UTC,19435.20484740910,360661550057.2980,24342606870.709000
2020-12-05 00:00:00 UTC,18711.226549886900,347850442856.6360,26369871383.262000
2020-12-06 00:00:00 UTC,19139.111575237500,355244908734.6480,23333284386.26550
2020-12-07 00:00:00 UTC,19325.55411859110,358762118305.1150,21832193872.698600
2020-12-08 00:00:00 UTC,19198.806493935300,356587934226.10200,22034483383.94940
2020-12-09 00:00:00 UTC,18336.514581297800,340435142947.90900,26799991795.55790
2020-12-10 00:00:00 UTC,18564.986455688100,344693077429.9690,29806757748.848000
2020-12-11 00:00:00 UTC,18262.058384653200,339714540194.3480,24092658533.60420
2020-12-12 00:00:00 UTC,18058.027339569600,335310805699.2890,26080197328.252400
2020-12-13 00:00:00 UTC,18807.09540322020,349235537025.78600,21918803313.730900
2020-12-14 00:00:00 UTC,19151.13442340490,355642790361.31700,23550581096.074600
2020-12-15 00:00:00 UTC,19259.97047153100,357681110300.36400,21638023119.81530
2020-12-16 00:00:00 UTC,19432.362456862400,360542942204.959,24173322660.107300
2020-12-17 00:00:00 UTC,21317.66213678680,396179736655.64000,39062639738.04840
2020-12-18 00:00:00 UTC,22805.65580598890,423587689809.2770,60693764158.56220
2020-12-19 00:00:00 UTC,23120.57055156750,429459534590.4160,37000188847.409600
2020-12-20 00:00:00 UTC,23863.85484171970,443289431125.4620,35252972899.69340
2020-12-21 00:00:00 UTC,23518.31842054720,436893169132.7110,32907758817.840900
2020-12-22 00:00:00 UTC,22840.991707188400,424329939581.7770,38423396405.393100
2020-12-23 00:00:00 UTC,23794.79330262860,441752551013.19100,38733771616.273900
2020-12-24 00:00:00 UTC,23308.12723217720,433051601800.69300,42917744239.8244
2020-12-25 00:00:00 UTC,23760.287048543000,441614502954.16300,36826373658.97130
2020-12-26 00:00:00 UTC,24671.107714415400,458416319552.32400,36622874229.82890
2020-12-27 00:00:00 UTC,26476.130137019500,491978602969.93200,41995154622.74050
2020-12-28 00:00:00 UTC,26423.22879190230,493427450341.26000,56654980595.93090
2020-12-29 00:00:00 UTC,27125.384120651500,503712223153.6670,42186521237.4668
2020-12-30 00:00:00 UTC,27424.538954606700,509680257177.0480,38081840205.60220
2020-12-31 00:00:00 UTC,28837.28852895900,535967306917.84100,43341140482.282200
2021-01-01 00:00:00 UTC,29022.41839530420,539438036435.6700,43503516563.294900
2021-01-02 00:00:00 UTC,29352.12679194900,545593282215.2500,34089717988.090400
2021-01-03 00:00:00 UTC,32163.824935335200,597887713053.5830,57273436641.22310
2021-01-04 00:00:00 UTC,33008.226203489300,613616917625.6970,178894068361.35300
2021-01-05 00:00:00 UTC,31515.575966658400,585726270248.7890,74657165356.22720
2021-01-06 00:00:00 UTC,34082.20604904420,633651671519.3960,67420500715.520300
2021-01-07 00:00:00 UTC,36933.520137309100,682743683563.0740,71027195897.95130
2021-01-08 00:00:00 UTC,39547.08408135570,735339707368.3340,78642959829.4919
2021-01-09 00:00:00 UTC,40815.96185478250,758971014787.3600,82846468856.35210
2021-01-10 00:00:00 UTC,40296.5290038294,749347201462.6360,55921808671.54420
2021-01-11 00:00:00 UTC,38397.895985418200,714078952009.0240,73381123612.69330
2021-01-12 00:00:00 UTC,35669.90668663350,663380898829.0050,111691569520.10500
2021-01-13 00:00:00 UTC,33938.33587810090,629751630408.4130,68954134557.3671
2021-01-14 00:00:00 UTC,37456.00772548640,696668634091.3440,65278944793.97610
2021-01-15 00:00:00 UTC,39232.74997140350,729751433670.0880,57519444621.68670
2021-01-16 00:00:00 UTC,36787.52121668500,684304915288.2260,63450740093.03340
2021-01-17 00:00:00 UTC,36254.713079410800,674660879866.02,55054325262.44020
2021-01-18 00:00:00 UTC,35804.263885674700,672291934493.4400,50749258739.19450
2021-01-19 00:00:00 UTC,36595.4647692826,682647247200.097,46769030146.76760
2021-01-20 00:00:00 UTC,36104.86385775510,671734819189.1030,51736994549.006000
2021-01-21 00:00:00 UTC,35587.489202735500,662434464441.264,58406615612.06860
2021-01-22 00:00:00 UTC,30913.695736053800,575205510268.1290,69415314297.66630
2021-01-23 00:00:00 UTC,32957.908782655900,613271077002.4800,69549742252.37040
2021-01-24 00:00:00 UTC,32068.08737440820,596744391345.3530,43575409684.64120
2021-01-25 00:00:00 UTC,32273.51735032930,600595408892.1990,42810544126.17810
2021-01-26 00:00:00 UTC,32375.320062981500,602517850752.0310,50410553261.414400
2021-01-27 00:00:00 UTC,32582.10944502120,606573549809.8270,48489676580.41070
2021-01-28 00:00:00 UTC,30445.52586511350,566661443732.4070,51514291052.43240
2021-01-29 00:00:00 UTC,33128.34752861150,616625386428.2400,51075972572.459600
2021-01-30 00:00:00 UTC,34150.81876737220,635688668063.594,97468515525.42250
2021-01-31 00:00:00 UTC,34199.51981036300,636624676861.2640,52001249491.10810
2021-02-01 00:00:00 UTC,33064.78676701510,615013848827.3510,42488649643.23180
2021-02-02 00:00:00 UTC,33405.99035714330,621908231690.1380,49268860242.66620
2021-02-03 00:00:00 UTC,35485.98593382440,660664104637.4850,50730704376.60920
2021-02-04 00:00:00 UTC,37494.71762460430,695794870715.5250,49762137494.206700
2021-02-05 00:00:00 UTC,36816.50808203410,686453802173.3840,54494811707.23050
2021-02-06 00:00:00 UTC,38007.83222908400,706320162928.6620,47446256481.71450
2021-02-07 00:00:00 UTC,39279.41286897890,732453192636.7230,57076868562.48760
2021-02-08 00:00:00 UTC,38833.34026455530,723434796637.7430,53802559038.8092
2021-02-09 00:00:00 UTC,46307.57412159400,862413737410.9170,86994225365.2278
2021-02-10 00:00:00 UTC,46569.56483,867164581003.3560,78828431117.05530
2021-02-11 00:00:00 UTC,44848.69344950500,839561451461.0580,70000356395.81510
2021-02-12 00:00:00 UTC,47815.96175554320,890629045243.5950,66187179918.887900
2021-02-13 00:00:00 UTC,47414.1862550079,880620921496.0790,61942185128.99910
2021-02-14 00:00:00 UTC,46941.29208582350,874425017687.0780,55312381649.33810
2021-02-15 00:00:00 UTC,48607.8745224845,905515462576.995,57738376570.131900
2021-02-16 00:00:00 UTC,47898.487027633100,892345220938.2780,61061855793.76280
2021-02-17 00:00:00 UTC,49238.13690672490,917339726314.6960,64141133353.975600
2021-02-18 00:00:00 UTC,52143.6788446198,971516568847.578,68478739131.4286
2021-02-19 00:00:00 UTC,51733.075539032000,963911356673.4600,58486508605.55780
2021-02-20 00:00:00 UTC,56038.72775892990,1044189900351.5900,71397235196.83830
2021-02-21 00:00:00 UTC,56377.63347790990,1050555931433.1400,77351787996.10460
2021-02-22 00:00:00 UTC,57669.3035269179,1075380337357.9100,61223272210.96280
2021-02-23 00:00:00 UTC,54410.85629451600,1012091985973.4600,101532021847.06600
2021-02-24 00:00:00 UTC,48691.894831704400,904133801444.5280,116689607925.81500
2021-02-25 00:00:00 UTC,49849.378713583100,929081504353.552,73140585468.96530
2021-02-26 00:00:00 UTC,46992.665450048500,875883932252.4400,60355381275.54550
2021-02-27 00:00:00 UTC,46551.48747675470,869070614247.8620,74357197463.7094
2021-02-28 00:00:00 UTC,46653.52639939580,869649724200.5780,50989764248.82770
2021-03-01 00:00:00 UTC,44970.163459946700,838307614585.1940,59679588927.08060
2021-03-02 00:00:00 UTC,49787.33995949670,928146793676.4290,63218569171.598300
2021-03-03 00:00:00 UTC,48532.23678981700,905413239164.9060,53499537416.816500
2021-03-04 00:00:00 UTC,50577.45746915200,942969910364.1800,59212268141.16630
2021-03-05 00:00:00 UTC,48727.45120080120,908517236707.5370,60749587836.169100
2021-03-06 00:00:00 UTC,49091.81488232980,911379300053.3460,56568112294.26830
2021-03-07 00:00:00 UTC,49019.36859236580,916504852500.393,41478786533.38210
2021-03-08 00:00:00 UTC,51313.09262027360,955040794770.1400,46146324828.48080
2021-03-09 00:00:00 UTC,52328.5359126325,974195000547.444,53568946625.62230
2021-03-10 00:00:00 UTC,54700.273439277400,1018978819157.4200,57418251743.06040
2021-03-11 00:00:00 UTC,56020.4877195857,1044805904677.5500,63560545036.79730
2021-03-12 00:00:00 UTC,57788.86810329510,1077836070933.290,64605228617.76100
2021-03-13 00:00:00 UTC,57353.86147197250,1069776383193.8600,59984971691.807
2021-03-14 00:00:00 UTC,61315.197932766800,1145191373521.5900,67332756651.27570
2021-03-15 00:00:00 UTC,59428.967566027800,1111684638819.0700,48104078384.27410
2021-03-16 00:00:00 UTC,55805.32924923430,1049197142851.5600,70594488699.70680
2021-03-17 00:00:00 UTC,56830.253335076200,1060221966894.7400,63219904254.35450
2021-03-18 00:00:00 UTC,59014.92563205100,1101028543248.460,63368268626.27830
2021-03-19 00:00:00 UTC,57922.40959262910,1081065767945.8700,58387006275.72830
2021-03-20 00:00:00 UTC,58243.27060892360,1086741150606.8200,51948388930.75820
2021-03-21 00:00:00 UTC,58376.15847137210,1090022321077.5000,54549112635.671700
2021-03-22 00:00:00 UTC,57573.539344778700,1074356788297.180,55664123837.602600
2021-03-23 00:00:00 UTC,54370.137557895200,1020641820438.660,62001716794.84350
2021-03-24 00:00:00 UTC,54584.86994699460,1017637245492.0200,60383378707.04850
2021-03-25 00:00:00 UTC,52526.86659704660,982797427007.2570,73029051195.05200
2021-03-26 00:00:00 UTC,51416.908304980100,959155260366.7410,63401640502.561300
2021-03-27 00:00:00 UTC,55033.100480447000,1027209990794.8900,55442557956.15460
2021-03-28 00:00:00 UTC,55832.418109618300,1042184275332.6400,47285749218.66510
2021-03-29 00:00:00 UTC,55728.10132780650,1039333584621.1400,49315845081.42440
2021-03-30 00:00:00 UTC,57634.92869447540,1075942162537.000,57387039705.47130
2021-03-31 00:00:00 UTC,58668.628336761,1095293012032.8400,52387542500.622000
2021-04-01 00:00:00 UTC,58817.3738884188,1098127310946.9000,57495844477.9185
2021-04-02 00:00:00 UTC,58801.194843878100,1098583823874.2300,54320681400.56780
2021-04-03 00:00:00 UTC,59060.02678333800,1103133931136.5500,52224918752.08040
2021-04-04 00:00:00 UTC,57060.40665471090,1067101827372.9500,52067853987.600500
2021-04-05 00:00:00 UTC,58228.802623466200,1087344280109.6900,46156767978.177300
2021-04-06 00:00:00 UTC,58706.81559311400,1096202611389.9500,54670173277.08730
2021-04-07 00:00:00 UTC,58062.17872433650,1084341670320.8100,61497704158.13830
2021-04-08 00:00:00 UTC,56134.41738866440,1050759681844.6100,67617613532.43310
2021-04-09 00:00:00 UTC,58065.644024815300,1083362883828.1200,48714359354.07230
2021-04-10 00:00:00 UTC,58152.993262141800,1085794662404.730,45880879041.76100
2021-04-11 00:00:00 UTC,59979.39281571830,1116221525334.3300,61788197398.73790
2021-04-12 00:00:00 UTC,59988.02095852980,1120606689450.4700,46792500386.96500
2021-04-13 00:00:00 UTC,59911.020594847300,1118532902101.5300,55994558888.5224
2021-04-14 00:00:00 UTC,63576.676041048300,1187737045885.1700,71993120011.18320
2021-04-15 00:00:00 UTC,62807.12323259300,1173412921929.8900,80157135507.58900
2021-04-16 00:00:00 UTC,63179.772446084700,1179561609816.9400,60495376851.28070
